Date,Action,Symbol,Description,Quantity,Price,Fees & Comm,Amount
1/30/2025,Sell to Open,HD 02/07/2025 395.00 P,PUT HOME DEPOT INC $395 EXP 02/07/25,2,$0.57 ,$0.53 ,$113.47 
1/30/2025,Sell to Open,CAT 02/07/2025 355.00 P,PUT CATERPILLAR INC $355 EXP 02/07/25,2,$0.85 ,$0.53 ,$169.47 
1/30/2025,Sell to Open,AMD 02/07/2025 130.00 C,CALL ADVANCED MICRO DEVI$130 EXP 02/07/25,5,$1.72 ,$1.33 ,$858.67 
1/30/2025,Sell to Open,AMD 02/07/2025 131.00 C,CALL ADVANCED MICRO DEVI$131 EXP 02/07/25,5,$1.58 ,$1.33 ,$788.67 
1/30/2025,Sell to Open,CAT 01/31/2025 370.00 P,PUT CATERPILLAR INC $370 EXP 01/31/25,1,$1.51 ,$0.26 ,$150.74 
1/30/2025,Sell to Open,MSFT 02/07/2025 380.00 P,PUT MICROSOFT CORP $380 EXP 02/07/25,3,$0.21 ,$0.79 ,$62.21 
1/30/2025,Sell to Open,MSFT 02/07/2025 390.00 P,PUT MICROSOFT CORP $390 EXP 02/07/25,5,$0.47 ,$1.32 ,$233.68 
1/30/2025,Sell to Open,MSFT 01/31/2025 410.00 P,PUT MICROSOFT CORP $410 EXP 01/31/25,2,$1.39 ,$0.54 ,$277.46 
1/30/2025,Sell to Close,MSFT 05/16/2025 430.00 P,PUT MICROSOFT CORP $430 EXP 05/16/25,4,$25.80 ,$1.34 ,"$10,318.66 "
1/30/2025,Sell,MSFT,MICROSOFT CORP,100,$416.21 ,$1.18 ,"$41,619.82 "
1/30/2025,Sell to Close,MSFT 01/31/2025 445.00 P,PUT MICROSOFT CORP $445 EXP 01/31/25,1,$28.79 ,$0.34 ,"$2,878.66 "
1/29/2025,Sell to Open,ORCL 02/07/2025 150.00 P,PUT ORACLE CORP $150 EXP 02/07/25,1,$0.78 ,$0.26 ,$77.74 
1/29/2025,Sell to Open,TOL 02/07/2025 127.00 P,PUT TOLL BROS INC $127 EXP 02/07/25,1,$0.50 ,$0.26 ,$49.74 
1/29/2025,Sell to Open,CVX 02/07/2025 147.00 P,PUT CHEVRON CORP NEW $147 EXP 02/07/25,1,$0.40 ,$0.26 ,$39.74 
1/29/2025,Sell to Close,ADP 01/31/2025 300.00 P,PUT AUTOMATIC DATA PROCE$300 EXP 01/31/25,1,$1.10 ,$0.26 ,$109.74 
1/29/2025,Sell,ADP,AUTOMATIC DATA PROCESSIN,100,$305.00 ,$0.87 ,"$30,499.13 "
1/29/2025,Qualified Dividend,CMCSA,COMCAST CORP NEW CLASS A,,,,$372.00 
1/28/2025,Buy to Open,MSFT 01/31/2025 445.00 P,PUT MICROSOFT CORP $445 EXP 01/31/25,1,$9.76 ,$0.26 ,($976.26)
1/28/2025,Buy,MSFT,MICROSOFT CORP,100,$444.00 ,,"($44,400.00)"
1/28/2025,Sell,MSFT,MICROSOFT CORP,400,$444.50 ,$5.01 ,"$177,794.99 "
1/28/2025,Sell to Open,HD 02/07/2025 400.00 P,PUT HOME DEPOT INC $400 EXP 02/07/25,1,$1.02 ,$0.26 ,$101.74 
1/28/2025,Sell,AMZN,AMAZON.COM INC,200,$240.17 ,$1.37 ,"$48,032.63 "
1/28/2025,Sell to Close,AMZN 02/07/2025 235.00 P,PUT AMAZON.COM INC $235 EXP 02/07/25,2,$6.03 ,$0.56 ,"$1,205.44 "
1/28/2025,Buy to Open,CAT 05/16/2025 350.00 P,PUT CATERPILLAR INC $350 EXP 05/16/25,1,$9.00 ,$0.26 ,($900.26)
1/28/2025,Buy,CAT,CATERPILLAR INC,100,$387.60 ,,"($38,760.00)"
1/28/2025,Sell to Open,AVGO 02/07/2025 180.00 P,PUT BROADCOM INC $180 EXP 02/07/25,1,$1.51 ,$0.26 ,$150.74 
1/28/2025,Sell to Open,NKE 02/07/2025 78.00 C,CALL NIKE INC $78 EXP 02/07/25,5,$0.46 ,$1.32 ,$228.68 
1/28/2025,Sell to Open,MCD 01/31/2025 290.00 P,PUT MCDONALDS CORP $290 EXP 01/31/25,1,$0.98 ,$0.26 ,$97.74 
1/27/2025,Buy to Open,AVGO 06/20/2025 200.00 P,PUT BROADCOM INC $200 EXP 06/20/25,5,$23.00 ,$1.30 ,"($11,501.30)"
1/27/2025,Sell to Open,ORCL 01/31/2025 170.00 C,CALL ORACLE CORP $170 EXP 01/31/25,3,$1.61 ,$0.80 ,$482.20 
1/27/2025,Buy to Open,ORCL 06/20/2025 150.00 P,PUT ORACLE CORP $150 EXP 06/20/25,3,$9.00 ,$0.78 ,"($2,700.78)"
1/27/2025,Buy,ORCL,ORACLE CORP,300,$162.39 ,,"($48,717.00)"
1/27/2025,Sell to Open,AVGO 01/31/2025 215.00 C,CALL BROADCOM INC $215 EXP 01/31/25,1,$2.95 ,$0.27 ,$294.73 
1/27/2025,Buy,AVGO,BROADCOM INC,100,$205.00 ,,"($20,500.00)"
1/27/2025,Sell,CEG,CONSTELLATION ENERGY COR,100,$280.10 ,$0.80 ,"$28,009.20 "
1/27/2025,Sell to Open,CVX 01/31/2025 152.50 P,PUT CHEVRON CORP NEW $152.5 EXP 01/31/25,1,$0.83 ,$0.26 ,$82.74 
1/27/2025,Sell to Close,MSFT 05/16/2025 430.00 P,PUT MICROSOFT CORP $430 EXP 05/16/25,6,$19.70 ,$1.92 ,"$11,818.08 "
1/27/2025,Buy to Open,NKE 06/20/2025 72.50 P,PUT NIKE INC $72.5 EXP 06/20/25,5,$4.00 ,$1.30 ,"($2,001.30)"
1/27/2025,Buy,CEG,CONSTELLATION ENERGY COR,100,$280.00 ,,"($28,000.00)"
1/27/2025,Sell to Open,QCOM 01/31/2025 165.00 P,PUT QUALCOMM INC $165 EXP 01/31/25,3,$1.30 ,$0.80 ,$389.20 
1/27/2025,Sell to Open,AVGO 01/31/2025 225.00 C,CALL BROADCOM INC $225 EXP 01/31/25,4,$2.95 ,$1.08 ,"$1,178.92 "
1/27/2025,Sell to Open,CAT 01/31/2025 360.00 P,PUT CATERPILLAR INC $360 EXP 01/31/25,3,$0.97 ,$0.80 ,$290.20 
1/27/2025,Buy to Close,MSFT 01/31/2025 435.00 C,CALL MICROSOFT CORP $435 EXP 01/31/25,4,$6.50 ,$1.04 ,"($2,601.04)"
1/27/2025,Sell to Open,WDAY 01/31/2025 255.00 P,PUT WORKDAY INC $255 EXP 01/31/25,4,$1.55 ,$1.07 ,$618.93 
1/27/2025,Sell to Open,QCOM 01/31/2025 162.50 P,PUT QUALCOMM INC $162.5 EXP 01/31/25,10,$1.19 ,$2.67 ,"$1,187.33 "
1/27/2025,Sell to Open,MSFT 01/31/2025 435.00 C,CALL MICROSOFT CORP $435 EXP 01/31/25,4,$6.75 ,$1.13 ,"$2,698.87 "
1/27/2025,Sell,WDAY,WORKDAY INC CLASS A,100,$258.00 ,$0.74 ,"$25,799.26 "
1/27/2025,Sell,CEG,CONSTELLATION ENERGY COR,200,$302.00 ,$1.71 ,"$60,398.29 "
1/27/2025,Buy,CEG,CONSTELLATION ENERGY COR,100,$290.00 ,,"($29,000.00)"
1/27/2025,Buy,CEG,CONSTELLATION ENERGY COR,100,$300.00 ,,"($30,000.00)"
1/27/2025,Sell,ORCL,ORACLE CORP,100,$174.10 ,$0.50 ,"$17,409.50 "
1/27/2025,Buy,AVGO,BROADCOM INC,100,$213.00 ,,"($21,300.00)"
1/27/2025,Sell,QCOM,QUALCOMM INC,200,$170.00 ,$0.98 ,"$33,999.02 "
1/27/2025,Buy,AVGO,BROADCOM INC,100,$215.00 ,,"($21,500.00)"
1/27/2025,Buy,ORCL,ORACLE CORP,100,$174.00 ,,"($17,400.00)"
1/27/2025,Sell,META,META PLATFORMS INC CLASS A,100,$625.00 ,$1.76 ,"$62,498.24 "
1/27/2025,Buy,AVGO,BROADCOM INC,100,$225.00 ,,"($22,500.00)"
1/27/2025,Buy,META,META PLATFORMS INC CLASS A,100,$620.00 ,,"($62,000.00)"
1/27/2025,Buy,QCOM,QUALCOMM INC,100,$165.00 ,,"($16,500.00)"
1/27/2025,Buy,WDAY,WORKDAY INC CLASS A,100,$253.50 ,,"($25,350.00)"
1/27/2025,Buy,MSFT,MICROSOFT CORP,100,$430.00 ,,"($43,000.00)"
1/27/2025,Buy,AVGO,BROADCOM INC,100,$232.00 ,,"($23,200.00)"
1/27/2025,Buy,QCOM,QUALCOMM INC,100,$166.80 ,,"($16,680.00)"
1/27/2025,Buy,MSFT,MICROSOFT CORP,100,$432.00 ,,"($43,200.00)"
1/27/2025,Buy,MSFT,MICROSOFT CORP,100,$434.00 ,,"($43,400.00)"
1/27/2025,Buy,MSFT,MICROSOFT CORP,100,$435.50 ,,"($43,550.00)"
01/27/2025 as of 01/24/2025,Sell,MSFT,MICROSOFT CORP,"1,000",$437.50 ,$12.33 ,"$437,487.67 "
01/27/2025 as of 01/24/2025,Sell,WDAY,WORKDAY INC CLASS A,400,$257.50 ,$2.93 ,"$102,997.07 "
01/27/2025 as of 01/24/2025,Buy,CVX,CHEVRON CORP NEW,300,$157.50 ,,"($47,250.00)"
01/27/2025 as of 01/24/2025,Buy,NKE,NIKE INC CLASS B,500,$74.00 ,,"($37,000.00)"
01/27/2025 as of 01/24/2025,Expired,QCOM 01/24/2025 162.50 P,PUT QUALCOMM INC $162.5 EXP 01/24/25,10,,,
01/27/2025 as of 01/24/2025,Expired,MCD 01/24/2025 282.50 P,PUT MCDONALDS CORP $282.5 EXP 01/24/25,5,,,
01/27/2025 as of 01/24/2025,Expired,MCD 01/24/2025 277.50 P,PUT MCDONALDS CORP $277.5 EXP 01/24/25,5,,,
01/27/2025 as of 01/24/2025,Expired,GOOGL 01/24/2025 187.50 P,PUT ALPHABET INC $187.5 EXP 01/24/25,10,,,
01/27/2025 as of 01/24/2025,Expired,CRM 01/24/2025 327.50 P,PUT SALESFORCE INC $327.5 EXP 01/24/25,1,,,
01/27/2025 as of 01/24/2025,Expired,ADBE 01/24/2025 427.50 P,PUT ADOBE INC $427.5 EXP 01/24/25,1,,,
01/27/2025 as of 01/24/2025,Expired,ADSK 01/24/2025 282.50 P,PUT AUTODESK INC $282.5 EXP 01/24/25,1,,,
01/27/2025 as of 01/24/2025,Expired,ADBE 01/24/2025 405.00 P,PUT ADOBE INC $405 EXP 01/24/25,5,,,
01/27/2025 as of 01/24/2025,Expired,ADBE 01/24/2025 380.00 P,PUT ADOBE INC $380 EXP 01/24/25,3,,,
01/27/2025 as of 01/24/2025,Expired,QCOM 01/24/2025 165.00 P,PUT QUALCOMM INC $165 EXP 01/24/25,3,,,
01/27/2025 as of 01/24/2025,Expired,NKE 01/24/2025 70.00 P,PUT NIKE INC $70 EXP 01/24/25,10,,,
01/27/2025 as of 01/24/2025,Expired,HD 01/24/2025 410.00 P,PUT HOME DEPOT INC $410 EXP 01/24/25,3,,,
01/27/2025 as of 01/24/2025,Expired,HD 01/24/2025 360.00 P,PUT HOME DEPOT INC $360 EXP 01/24/25,3,,,
01/27/2025 as of 01/24/2025,Expired,HD 01/24/2025 405.00 P,PUT HOME DEPOT INC $405 EXP 01/24/25,2,,,
01/27/2025 as of 01/24/2025,Expired,CVX 01/24/2025 155.00 P,PUT CHEVRON CORP NEW $155 EXP 01/24/25,5,,,
01/27/2025 as of 01/24/2025,Expired,CRM 01/24/2025 320.00 P,PUT SALESFORCE INC $320 EXP 01/24/25,1,,,
01/27/2025 as of 01/24/2025,Expired,CAT 01/24/2025 365.00 P,PUT CATERPILLAR INC $365 EXP 01/24/25,3,,,
01/27/2025 as of 01/24/2025,Expired,CEG 01/24/2025 300.00 P,PUT CONSTELLATION ENERGY$300 EXP 01/24/25,5,,,
01/27/2025 as of 01/24/2025,Expired,AVGO 01/24/2025 225.00 P,PUT BROADCOM INC $225 EXP 01/24/25,2,,,
01/27/2025 as of 01/24/2025,Expired,AXP 01/24/2025 260.00 P,PUT AMERICAN EXPRESS CO $260 EXP 01/24/25,10,,,
01/27/2025 as of 01/24/2025,Expired,AMZN 01/24/2025 200.00 P,PUT AMAZON.COM INC $200 EXP 01/24/25,10,,,
01/27/2025 as of 01/24/2025,Assigned,MSFT 01/24/2025 437.50 C,CALL MICROSOFT CORP $437.5 EXP 01/24/25,10,,,
01/27/2025 as of 01/24/2025,Assigned,WDAY 01/24/2025 257.50 C,CALL WORKDAY INC $257.5 EXP 01/24/25,4,,,
01/27/2025 as of 01/24/2025,Assigned,CVX 01/24/2025 157.50 P,PUT CHEVRON CORP NEW $157.5 EXP 01/24/25,3,,,
01/27/2025 as of 01/24/2025,Assigned,NKE 01/24/2025 74.00 P,PUT NIKE INC $74 EXP 01/24/25,5,,,
1/24/2025,Buy to Open,CVX 03/21/2025 150.00 P,PUT CHEVRON CORP NEW $150 EXP 03/21/25,5,$2.65 ,$1.30 ,"($1,326.30)"
1/24/2025,Sell to Close,CVX 03/21/2025 135.00 P,PUT CHEVRON CORP NEW $135 EXP 03/21/25,5,$0.40 ,$1.32 ,$198.68 
1/24/2025,Buy to Open,CVX 03/21/2025 150.00 P,PUT CHEVRON CORP NEW $150 EXP 03/21/25,3,$2.68 ,$0.78 ,($804.78)
1/24/2025,Buy,CVX,CHEVRON CORP NEW,500,$156.00 ,,"($78,000.00)"
1/24/2025,Sell to Open,MCD 01/31/2025 280.00 P,PUT MCDONALDS CORP $280 EXP 01/31/25,5,$0.70 ,$1.32 ,$348.68 
1/24/2025,Sell to Open,GOOGL 01/31/2025 195.00 P,PUT ALPHABET INC $195 EXP 01/31/25,10,$1.14 ,$2.67 ,"$1,137.33 "
1/24/2025,Buy to Close,NVDA 01/24/2025 144.00 C,CALL NVIDIA CORP $144 EXP 01/24/25,20,$0.33 ,$5.22 ,($665.22)
1/24/2025,Sell,AXP,AMERICAN EXPRESS CO,200,$318.57 ,$1.80 ,"$63,712.20 "
1/24/2025,Sell to Close,AXP 01/24/2025 320.00 P,PUT AMERICAN EXPRESS CO $320 EXP 01/24/25,2,$2.93 ,$0.55 ,$585.45 
1/24/2025,Qualified Dividend,TOL,TOLL BROS INC,,,,$184.00 
1/23/2025,Buy to Close,TSLA 01/24/2025 420.00 C,CALL TESLA INC $420 EXP 01/24/25,9,$2.33 ,$2.35 ,"($2,099.35)"
1/23/2025,Sell to Close,TSLA 01/24/2025 417.50 C,CALL TESLA INC $417.5 EXP 01/24/25,9,$2.98 ,$2.45 ,"$2,679.55 "
1/23/2025,Buy to Close,TSLA 01/24/2025 420.00 C,CALL TESLA INC $420 EXP 01/24/25,1,$3.12 ,$0.26 ,($312.26)
1/23/2025,Sell to Close,TSLA 01/24/2025 417.50 C,CALL TESLA INC $417.5 EXP 01/24/25,1,$3.92 ,$0.27 ,$391.73 
1/23/2025,Buy to Close,CAT 01/31/2025 360.00 P,PUT CATERPILLAR INC $360 EXP 01/31/25,2,$0.40 ,$0.52 ,($80.52)
1/23/2025,Buy to Close,CAT 01/24/2025 385.00 P,PUT CATERPILLAR INC $385 EXP 01/24/25,3,$0.06 ,$0.78 ,($18.78)
1/23/2025,Sell to Open,CAT 01/31/2025 360.00 P,PUT CATERPILLAR INC $360 EXP 01/31/25,2,$0.66 ,$0.53 ,$131.47 
1/22/2025,Buy to Open,AMZN 02/07/2025 235.00 P,PUT AMAZON.COM INC $235 EXP 02/07/25,2,$8.90 ,$0.52 ,"($1,780.52)"
1/22/2025,Buy,AMZN,AMAZON.COM INC,200,$233.80 ,,"($46,760.00)"
1/22/2025,Sell to Open,TOL 01/31/2025 129.00 P,PUT TOLL BROS INC $129 EXP 01/31/25,3,$0.68 ,$0.80 ,$203.20 
1/22/2025,Sell to Open,HD 01/24/2025 405.00 P,PUT HOME DEPOT INC $405 EXP 01/24/25,2,$0.54 ,$0.53 ,$107.47 
1/22/2025,Buy to Open,AXP 01/24/2025 320.00 P,PUT AMERICAN EXPRESS CO $320 EXP 01/24/25,2,$5.97 ,$0.52 ,"($1,194.52)"
1/22/2025,Buy,AXP,AMERICAN EXPRESS CO,200,$320.80 ,,"($64,160.00)"
1/22/2025,Sell to Open,NKE 01/24/2025 74.00 P,PUT NIKE INC $74 EXP 01/24/25,5,$0.53 ,$1.32 ,$263.68 
1/22/2025,Sell to Open,MCD 01/24/2025 282.50 P,PUT MCDONALDS CORP $282.5 EXP 01/24/25,5,$1.61 ,$1.33 ,$803.67 
1/22/2025,Sell to Open,ADSK 01/31/2025 290.00 P,PUT AUTODESK INC $290 EXP 01/31/25,5,$1.18 ,$1.33 ,$588.67 
1/22/2025,Sell to Open,CRM 01/24/2025 327.50 P,PUT SALESFORCE INC $327.5 EXP 01/24/25,1,$1.61 ,$0.26 ,$160.74 
1/21/2025,Sell to Open,CRM 01/24/2025 320.00 P,PUT SALESFORCE INC $320 EXP 01/24/25,1,$0.97 ,$0.26 ,$96.74 
1/21/2025,Sell to Open,ADBE 01/24/2025 427.50 P,PUT ADOBE INC $427.5 EXP 01/24/25,1,$0.96 ,$0.26 ,$95.74 
1/21/2025,Sell to Open,CMI 02/21/2025 320.00 P,PUT CUMMINS INC $320 EXP 02/21/25,2,$1.02 ,$0.54 ,$203.46 
1/21/2025,Sell to Open,HD 01/24/2025 410.00 P,PUT HOME DEPOT INC $410 EXP 01/24/25,3,$0.63 ,$0.80 ,$188.20 
1/21/2025,Sell to Open,CEG 01/24/2025 300.00 P,PUT CONSTELLATION ENERGY$300 EXP 01/24/25,5,$0.40 ,$1.32 ,$198.68 
1/21/2025,Sell to Open,CAT 01/24/2025 385.00 P,PUT CATERPILLAR INC $385 EXP 01/24/25,3,$1.15 ,$0.80 ,$344.20 
1/21/2025,Sell to Open,CVX 01/24/2025 157.50 P,PUT CHEVRON CORP NEW $157.5 EXP 01/24/25,3,$0.64 ,$0.80 ,$191.20 
1/21/2025,Sell to Open,QCOM 01/24/2025 165.00 P,PUT QUALCOMM INC $165 EXP 01/24/25,3,$1.40 ,$0.80 ,$419.20 
1/21/2025,Sell to Open,QCOM 01/24/2025 162.50 P,PUT QUALCOMM INC $162.5 EXP 01/24/25,10,$0.70 ,$2.66 ,$697.34 
1/21/2025,Sell to Open,WDAY 01/24/2025 257.50 C,CALL WORKDAY INC $257.5 EXP 01/24/25,4,$0.77 ,$1.06 ,$306.94 
1/21/2025,Sell,QCOM,QUALCOMM INC,100,$164.80 ,$0.48 ,"$16,479.52 "
1/21/2025,Sell,GOOGL,ALPHABET INC CLASS A,100,$197.33 ,$0.57 ,"$19,732.09 "
1/21/2025,Buy,QCOM,QUALCOMM INC,100,$164.70 ,,"($16,470.00)"
1/21/2025,Buy,GOOGL,ALPHABET INC CLASS A,100,$196.14 ,,"($19,614.00)"
01/21/2025 as of 01/17/2025,Expired,WDAY 01/17/2025 255.00 C,CALL WORKDAY INC $255 EXP 01/17/25,4,,,
01/21/2025 as of 01/17/2025,Expired,TOL 01/17/2025 121.00 P,PUT TOLL BROS INC $121 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Expired,QCOM 01/17/2025 152.50 P,PUT QUALCOMM INC $152.5 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Expired,INTC 01/17/2025 22.00 C,CALL INTEL CORP $22 EXP 01/17/25,45,,,
01/21/2025 as of 01/17/2025,Expired,GOOGL 01/17/2025 187.50 P,PUT ALPHABET INC $187.5 EXP 01/17/25,10,,,
01/21/2025 as of 01/17/2025,Expired,CVX 01/17/2025 141.00 P,PUT CHEVRON CORP NEW $141 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Expired,AMD 01/17/2025 131.00 C,CALL ADVANCED MICRO DEVI$131 EXP 01/17/25,15,,,
01/21/2025 as of 01/17/2025,Expired,ADSK 01/17/2025 265.00 P,PUT AUTODESK INC $265 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,VUG 01/17/2025 375.00 P,PUT VNGRD GROWTH $375 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,VGT 01/17/2025 585.00 P,PUT VNGRD INFO TECH $585 EXP 01/17/25,2,,,
01/21/2025 as of 01/17/2025,Expired,JPM 01/17/2025 225.00 P,PUT JPMORGAN CHASE & CO $225 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,CEG 01/17/2025 260.00 P,PUT CONSTELLATION ENERGY$260 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,COST 01/17/2025 885.00 P,PUT COSTCO WHSL CORP NEW$885 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,CMI 01/17/2025 320.00 P,PUT CUMMINS INC $320 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,META 01/17/2025 530.00 P,PUT META PLATFORMS INC $530 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,CAT 01/17/2025 340.00 P,PUT CATERPILLAR INC $340 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Expired,TSLA 01/17/2025 250.00 P,PUT TESLA INC $250 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Expired,TEAM 01/17/2025 220.00 P,PUT ATLASSIAN CORP $220 EXP 01/17/25,2,,,
01/21/2025 as of 01/17/2025,Expired,MCD 01/17/2025 270.00 P,PUT MCDONALDS CORP $270 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Expired,HON 01/17/2025 210.00 P,PUT HONEYWELL INTL INC $210 EXP 01/17/25,10,,,
01/21/2025 as of 01/17/2025,Expired,DE 01/17/2025 380.00 P,PUT DEERE & CO $380 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Expired,CVX 01/17/2025 150.00 P,PUT CHEVRON CORP NEW $150 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Expired,ADBE 01/17/2025 410.00 P,PUT ADOBE INC $410 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Assigned,HD 01/17/2025 400.00 C,CALL HOME DEPOT INC $400 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Assigned,CVX 01/17/2025 155.00 C,CALL CHEVRON CORP NEW $155 EXP 01/17/25,5,,,
01/21/2025 as of 01/17/2025,Assigned,CAT 01/17/2025 375.00 C,CALL CATERPILLAR INC $375 EXP 01/17/25,3,,,
01/21/2025 as of 01/17/2025,Assigned,QCOM 01/17/2025 162.50 C,CALL QUALCOMM INC $162.5 EXP 01/17/25,10,,,
01/21/2025 as of 01/17/2025,Sell,HD,HOME DEPOT INC,300,$400.00 ,$3.39 ,"$119,996.61 "
01/21/2025 as of 01/17/2025,Sell,CVX,CHEVRON CORP NEW,500,$155.00 ,$2.23 ,"$77,497.77 "
01/21/2025 as of 01/17/2025,Sell,CAT,CATERPILLAR INC,300,$375.00 ,$3.18 ,"$112,496.82 "
01/21/2025 as of 01/17/2025,Sell,QCOM,QUALCOMM INC,"1,000",$162.50 ,$4.69 ,"$162,495.31 "
1/17/2025,Sell to Open,ADSK 01/24/2025 282.50 P,PUT AUTODESK INC $282.5 EXP 01/24/25,1,$0.67 ,$0.26 ,$66.74 
1/17/2025,Buy to Close,TOL 01/17/2025 136.00 C,CALL TOLL BROS INC $136 EXP 01/17/25,8,$0.10 ,$2.09 ,($82.09)
1/17/2025,Sell to Close,JPM 03/21/2025 210.00 P,PUT JPMORGAN CHASE & CO $210 EXP 03/21/25,5,$0.48 ,$1.32 ,$238.68 
1/17/2025,Buy to Open,ADP 01/31/2025 300.00 P,PUT AUTOMATIC DATA PROCE$300 EXP 01/31/25,1,$6.65 ,$0.26 ,($665.26)
1/17/2025,Buy,ADP,AUTOMATIC DATA PROCESSIN,100,$298.10 ,,"($29,810.00)"
1/17/2025,Buy to Open,VIX 06/18/2025 16.00 C,CALL CBOE VOLATILITY IDX$16 EXP 06/18/25,10,$3.80 ,$6.81 ,"($3,806.81)"
1/17/2025,Sell to Open,NKE 01/24/2025 70.00 P,PUT NIKE INC $70 EXP 01/24/25,10,$0.34 ,$2.65 ,$337.35 
1/17/2025,Sell to Open,MCD 01/24/2025 277.50 P,PUT MCDONALDS CORP $277.5 EXP 01/24/25,5,$0.70 ,$1.32 ,$348.68 
1/17/2025,Buy to Open,XOM 06/20/2025 110.00 P,PUT EXXON MOBIL CORP $110 EXP 06/20/25,3,$4.80 ,$0.78 ,"($1,440.78)"
1/17/2025,Buy,XOM,EXXON MOBIL CORP,200,$112.60 ,,"($22,519.74)"
1/17/2025,Buy,XOM,EXXON MOBIL CORP,100,$112.50 ,,"($11,250.00)"
1/17/2025,Sell to Open,AVGO 01/24/2025 225.00 P,PUT BROADCOM INC $225 EXP 01/24/25,2,$1.16 ,$0.54 ,$231.46 
1/17/2025,Sell to Close,GS 01/24/2025 560.00 P,PUT GOLDMAN SACHS GROUP $560 EXP 01/24/25,3,$0.07 ,$0.79 ,$20.21 
1/17/2025,Buy to Close,GS 01/17/2025 560.00 P,PUT GOLDMAN SACHS GROUP $560 EXP 01/17/25,3,$0.02 ,$0.03 ,($6.03)
1/16/2025,Sell to Open,CAT 01/24/2025 365.00 P,PUT CATERPILLAR INC $365 EXP 01/24/25,3,$0.93 ,$0.80 ,$278.20 
1/16/2025,Sell to Open,BLK 02/14/2025 890.00 P,PUT BLACKROCK INC NEW $890 EXP 02/14/25,1,$1.60 ,$0.26 ,$159.74 
1/16/2025,Sell to Open,BLK 01/31/2025 940.00 P,PUT BLACKROCK INC NEW $940 EXP 01/31/25,1,$1.87 ,$0.27 ,$186.73 
1/16/2025,Buy to Close,MA 01/17/2025 445.00 P,PUT MASTERCARD INC $445 EXP 01/17/25,2,$0.02 ,$0.02 ,($4.02)
1/16/2025,Buy to Close,CAT 01/17/2025 372.50 P,PUT CATERPILLAR INC $372.5 EXP 01/17/25,3,$1.15 ,$0.78 ,($345.78)
1/16/2025,Buy to Close,CAT 01/17/2025 370.00 P,PUT CATERPILLAR INC $370 EXP 01/17/25,3,$0.80 ,$0.78 ,($240.78)
1/16/2025,Sell to Open,CAT 01/17/2025 372.50 P,PUT CATERPILLAR INC $372.5 EXP 01/17/25,3,$1.16 ,$0.80 ,$347.20 
1/16/2025,Journal,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,1.71,,,
1/16/2025,Journal,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,-1.71,,,
1/15/2025,Reinvest Dividend,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,,,,"$4,841.26 "
1/15/2025,Reinvest Dividend,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,,,,$1.71 
1/15/2025,Reinvest Shares,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"4,841.26",$1.00 ,,"($4,841.26)"
1/15/2025,Reinvest Shares,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,1.71,$1.00 ,,($1.71)
1/15/2025,Buy to Close,BLK 01/24/2025 965.00 P,PUT BLACKROCK INC NEW $965 EXP 01/24/25,1,$1.17 ,$0.26 ,($117.26)
1/15/2025,Buy to Close,MSFT 01/17/2025 437.50 C,CALL MICROSOFT CORP $437.5 EXP 01/17/25,10,$0.14 ,$2.61 ,($142.61)
1/15/2025,Sell to Open,MSFT 01/24/2025 437.50 C,CALL MICROSOFT CORP $437.5 EXP 01/24/25,10,$1.04 ,$2.67 ,"$1,037.33 "
1/15/2025,Sell to Open,CVX 01/24/2025 155.00 P,PUT CHEVRON CORP NEW $155 EXP 01/24/25,5,$0.66 ,$1.32 ,$328.68 
1/15/2025,Sell to Open,GOOGL 01/24/2025 187.50 P,PUT ALPHABET INC $187.5 EXP 01/24/25,10,$0.91 ,$2.67 ,$907.33 
1/15/2025,Sell to Open,ADBE 01/24/2025 405.00 P,PUT ADOBE INC $405 EXP 01/24/25,5,$1.27 ,$1.33 ,$633.67 
