Posted_Date,Transaction_Date,Action,Ticker,Expiry,Option_Type,Strike,Type,Status,Quantity,Price,Amount,Fees & Com,Total_Amount
01/27/2025,01/27/2025,Sell,CEG,,,0.0,Stock Sell,Stock Trade,100.0,280.1,28009.2,0.8,28008.4
01/27/2025,01/27/2025,Sell to Open,CVX,01/31/2025,Put,152.5,Put Sell,Closed,1.0,0.83,82.74,0.26,82.48
01/27/2025,01/27/2025,Sell to Close,MSFT,05/16/2025,Put,430.0,Put Sell,Open,6.0,19.7,11818.08,1.92,11816.16
01/27/2025,01/27/2025,Buy to Open,NKE,06/20/2025,Put,72.5,Put Buy,Open,5.0,4.0,-2001.3,1.3,-2002.6
01/27/2025,01/27/2025,Buy,CEG,,,0.0,Stock Buy,Stock Trade,100.0,280.0,-28000.0,0.0,-28000.0
01/27/2025,01/27/2025,Sell to Open,QCOM,01/31/2025,Put,165.0,Put Sell,Closed,3.0,1.3,389.2,0.8,388.4
01/27/2025,01/27/2025,Sell to Open,AVGO,01/31/2025,Call,225.0,Call Sell,Closed,4.0,2.95,1178.92,1.08,1177.84
01/27/2025,01/27/2025,Sell to Open,CAT,01/31/2025,Put,360.0,Put Sell,Closed,3.0,0.97,290.2,0.8,289.4
01/27/2025,01/27/2025,Buy to Close,MSFT,01/31/2025,Call,435.0,Call Buy,Closed,4.0,6.5,-2601.04,1.04,-2602.08
01/27/2025,01/27/2025,Sell to Open,WDAY,01/31/2025,Put,255.0,Put Sell,Closed,4.0,1.55,618.93,1.07,617.86
01/27/2025,01/27/2025,Sell to Open,QCOM,01/31/2025,Put,162.5,Put Sell,Closed,10.0,1.19,1187.33,2.67,1184.66
01/27/2025,01/27/2025,Sell to Open,MSFT,01/31/2025,Call,435.0,Call Sell,Closed,4.0,6.75,2698.87,1.13,2697.74
01/27/2025,01/27/2025,Sell,WDAY,,,0.0,Stock Sell,Stock Trade,100.0,258.0,25799.26,0.74,25798.52
01/27/2025,01/27/2025,Sell,CEG,,,0.0,Stock Sell,Stock Trade,200.0,302.0,60398.29,1.71,60396.58
01/27/2025,01/27/2025,Buy,CEG,,,0.0,Stock Buy,Stock Trade,100.0,290.0,-29000.0,0.0,-29000.0
01/27/2025,01/27/2025,Buy,CEG,,,0.0,Stock Buy,Stock Trade,100.0,300.0,-30000.0,0.0,-30000.0
01/27/2025,01/27/2025,Sell,ORCL,,,0.0,Stock Sell,Stock Trade,100.0,174.1,17409.5,0.5,17409.0
01/27/2025,01/27/2025,Buy,AVGO,,,0.0,Stock Buy,Stock Trade,100.0,213.0,-21300.0,0.0,-21300.0
01/27/2025,01/27/2025,Sell,QCOM,,,0.0,Stock Sell,Stock Trade,200.0,170.0,33999.02,0.98,33998.04
01/27/2025,01/27/2025,Buy,AVGO,,,0.0,Stock Buy,Stock Trade,100.0,215.0,-21500.0,0.0,-21500.0
01/27/2025,01/27/2025,Buy,ORCL,,,0.0,Stock Buy,Stock Trade,100.0,174.0,-17400.0,0.0,-17400.0
01/27/2025,01/27/2025,Sell,META,,,0.0,Stock Sell,Stock Trade,100.0,625.0,62498.24,1.76,62496.48
01/27/2025,01/27/2025,Buy,AVGO,,,0.0,Stock Buy,Stock Trade,100.0,225.0,-22500.0,0.0,-22500.0
01/27/2025,01/27/2025,Buy,META,,,0.0,Stock Buy,Stock Trade,100.0,620.0,-62000.0,0.0,-62000.0
01/27/2025,01/27/2025,Buy,QCOM,,,0.0,Stock Buy,Stock Trade,100.0,165.0,-16500.0,0.0,-16500.0
01/27/2025,01/27/2025,Buy,WDAY,,,0.0,Stock Buy,Stock Trade,100.0,253.5,-25350.0,0.0,-25350.0
01/27/2025,01/27/2025,Buy,MSFT,,,0.0,Stock Buy,Stock Trade,100.0,430.0,-43000.0,0.0,-43000.0
01/27/2025,01/27/2025,Buy,AVGO,,,0.0,Stock Buy,Stock Trade,100.0,232.0,-23200.0,0.0,-23200.0
01/27/2025,01/27/2025,Buy,QCOM,,,0.0,Stock Buy,Stock Trade,100.0,166.8,-16680.0,0.0,-16680.0
01/27/2025,01/27/2025,Buy,MSFT,,,0.0,Stock Buy,Stock Trade,100.0,432.0,-43200.0,0.0,-43200.0
01/27/2025,01/27/2025,Buy,MSFT,,,0.0,Stock Buy,Stock Trade,100.0,434.0,-43400.0,0.0,-43400.0
01/27/2025,01/27/2025,Buy,MSFT,,,0.0,Stock Buy,Stock Trade,100.0,435.5,-43550.0,0.0,-43550.0
01/27/2025,01/24/2025,Sell,MSFT,,,0.0,Stock Sell,Stock Trade,1000.0,437.5,437487.67,12.33,437475.34
01/27/2025,01/24/2025,Sell,WDAY,,,0.0,Stock Sell,Stock Trade,400.0,257.5,102997.07,2.93,102994.14
01/27/2025,01/24/2025,Buy,CVX,,,0.0,Stock Buy,Stock Trade,300.0,157.5,-47250.0,0.0,-47250.0
01/27/2025,01/24/2025,Buy,NKE,,,0.0,Stock Buy,Stock Trade,500.0,74.0,-37000.0,0.0,-37000.0
01/27/2025,01/24/2025,Expired,QCOM,01/24/2025,Put,162.5,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,MCD,01/24/2025,Put,282.5,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,MCD,01/24/2025,Put,277.5,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,GOOGL,01/24/2025,Put,187.5,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,CRM,01/24/2025,Put,327.5,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,ADBE,01/24/2025,Put,427.5,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,ADSK,01/24/2025,Put,282.5,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,ADBE,01/24/2025,Put,405.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,ADBE,01/24/2025,Put,380.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,QCOM,01/24/2025,Put,165.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,NKE,01/24/2025,Put,70.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,HD,01/24/2025,Put,410.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,HD,01/24/2025,Put,360.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,HD,01/24/2025,Put,405.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,CVX,01/24/2025,Put,155.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,CRM,01/24/2025,Put,320.0,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,CAT,01/24/2025,Put,365.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,CEG,01/24/2025,Put,300.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,AVGO,01/24/2025,Put,225.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,AXP,01/24/2025,Put,260.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Expired,AMZN,01/24/2025,Put,200.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Assigned,MSFT,01/24/2025,Call,437.5,Call Assigned,Closed,10.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Assigned,WDAY,01/24/2025,Call,257.5,Call Assigned,Closed,4.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Assigned,CVX,01/24/2025,Put,157.5,Put Assigned,Closed,3.0,0.0,0.0,0.0,0.0
01/27/2025,01/24/2025,Assigned,NKE,01/24/2025,Put,74.0,Put Assigned,Closed,5.0,0.0,0.0,0.0,0.0
01/24/2025,01/24/2025,Buy to Open,CVX,03/21/2025,Put,150.0,Put Buy,Closed,5.0,2.65,-1326.3,1.3,-1327.6
01/24/2025,01/24/2025,Sell to Close,CVX,03/21/2025,Put,135.0,Put Sell,Closed,5.0,0.4,198.68,1.32,197.36
01/24/2025,01/24/2025,Buy to Open,CVX,03/21/2025,Put,150.0,Put Buy,Closed,3.0,2.68,-804.78,0.78,-805.56
01/24/2025,01/24/2025,Buy,CVX,,,0.0,Stock Buy,Stock Trade,500.0,156.0,-78000.0,0.0,-78000.0
01/24/2025,01/24/2025,Sell to Open,MCD,01/31/2025,Put,280.0,Put Sell,Closed,5.0,0.7,348.68,1.32,347.36
01/24/2025,01/24/2025,Sell to Open,GOOGL,01/31/2025,Put,195.0,Put Sell,Closed,10.0,1.14,1137.33,2.67,1134.66
01/24/2025,01/24/2025,Buy to Close,NVDA,01/24/2025,Call,144.0,Call Buy,Closed,20.0,0.33,-665.22,5.22,-670.44
01/24/2025,01/24/2025,Sell,AXP,,,0.0,Stock Sell,Stock Trade,200.0,318.57,63712.2,1.8,63710.4
01/24/2025,01/24/2025,Sell to Close,AXP,01/24/2025,Put,320.0,Put Sell,Closed,2.0,2.93,585.45,0.55,584.9
01/24/2025,01/24/2025,Qualified Dividend,TOL,,,0.0,Dividend,Qualified Dividend,0.0,0.0,184.0,0.0,184.0
01/23/2025,01/23/2025,Buy to Close,TSLA,01/24/2025,Call,420.0,Call Buy,Closed,9.0,2.33,-2099.35,2.35,-2101.7
01/23/2025,01/23/2025,Sell to Close,TSLA,01/24/2025,Call,417.5,Call Sell,Closed,9.0,2.98,2679.55,2.45,2677.1
01/23/2025,01/23/2025,Buy to Close,TSLA,01/24/2025,Call,420.0,Call Buy,Closed,1.0,3.12,-312.26,0.26,-312.52
01/23/2025,01/23/2025,Sell to Close,TSLA,01/24/2025,Call,417.5,Call Sell,Closed,1.0,3.92,391.73,0.27,391.46
01/23/2025,01/23/2025,Buy to Close,CAT,01/31/2025,Put,360.0,Put Buy,Closed,2.0,0.4,-80.52,0.52,-81.04
01/23/2025,01/23/2025,Buy to Close,CAT,01/24/2025,Put,385.0,Put Buy,Closed,3.0,0.06,-18.78,0.78,-19.56
01/23/2025,01/23/2025,Sell to Open,CAT,01/31/2025,Put,360.0,Put Sell,Closed,2.0,0.66,131.47,0.53,130.94
01/22/2025,01/22/2025,Buy to Open,AMZN,02/07/2025,Put,235.0,Put Buy,Closed,2.0,8.9,-1780.52,0.52,-1781.04
01/22/2025,01/22/2025,Buy,AMZN,,,0.0,Stock Buy,Stock Trade,200.0,233.8,-46760.0,0.0,-46760.0
01/22/2025,01/22/2025,Sell to Open,TOL,01/31/2025,Put,129.0,Put Sell,Closed,3.0,0.68,203.2,0.8,202.4
01/22/2025,01/22/2025,Sell to Open,HD,01/24/2025,Put,405.0,Put Sell,Closed,2.0,0.54,107.47,0.53,106.94
01/22/2025,01/22/2025,Buy to Open,AXP,01/24/2025,Put,320.0,Put Buy,Closed,2.0,5.97,-1194.52,0.52,-1195.04
01/22/2025,01/22/2025,Buy,AXP,,,0.0,Stock Buy,Stock Trade,200.0,320.8,-64160.0,0.0,-64160.0
01/22/2025,01/22/2025,Sell to Open,NKE,01/24/2025,Put,74.0,Put Sell,Closed,5.0,0.53,263.68,1.32,262.36
01/22/2025,01/22/2025,Sell to Open,MCD,01/24/2025,Put,282.5,Put Sell,Closed,5.0,1.61,803.67,1.33,802.34
01/22/2025,01/22/2025,Sell to Open,ADSK,01/31/2025,Put,290.0,Put Sell,Closed,5.0,1.18,588.67,1.33,587.34
01/22/2025,01/22/2025,Sell to Open,CRM,01/24/2025,Put,327.5,Put Sell,Closed,1.0,1.61,160.74,0.26,160.48
01/21/2025,01/21/2025,Sell to Open,CRM,01/24/2025,Put,320.0,Put Sell,Closed,1.0,0.97,96.74,0.26,96.48
01/21/2025,01/21/2025,Sell to Open,ADBE,01/24/2025,Put,427.5,Put Sell,Closed,1.0,0.96,95.74,0.26,95.48
01/21/2025,01/21/2025,Sell to Open,CMI,02/21/2025,Put,320.0,Put Sell,Closed,2.0,1.02,203.46,0.54,202.92
01/21/2025,01/21/2025,Sell to Open,HD,01/24/2025,Put,410.0,Put Sell,Closed,3.0,0.63,188.2,0.8,187.4
01/21/2025,01/21/2025,Sell to Open,CEG,01/24/2025,Put,300.0,Put Sell,Closed,5.0,0.4,198.68,1.32,197.36
01/21/2025,01/21/2025,Sell to Open,CAT,01/24/2025,Put,385.0,Put Sell,Closed,3.0,1.15,344.2,0.8,343.4
01/21/2025,01/21/2025,Sell to Open,CVX,01/24/2025,Put,157.5,Put Sell,Closed,3.0,0.64,191.2,0.8,190.4
01/21/2025,01/21/2025,Sell to Open,QCOM,01/24/2025,Put,165.0,Put Sell,Closed,3.0,1.4,419.2,0.8,418.4
01/21/2025,01/21/2025,Sell to Open,QCOM,01/24/2025,Put,162.5,Put Sell,Closed,10.0,0.7,697.34,2.66,694.68
01/21/2025,01/21/2025,Sell to Open,WDAY,01/24/2025,Call,257.5,Call Sell,Closed,4.0,0.77,306.94,1.06,305.88
01/21/2025,01/21/2025,Sell,QCOM,,,0.0,Stock Sell,Stock Trade,100.0,164.8,16479.52,0.48,16479.04
01/21/2025,01/21/2025,Sell,GOOGL,,,0.0,Stock Sell,Stock Trade,100.0,197.33,19732.09,0.57,19731.52
01/21/2025,01/21/2025,Buy,QCOM,,,0.0,Stock Buy,Stock Trade,100.0,164.7,-16470.0,0.0,-16470.0
01/21/2025,01/21/2025,Buy,GOOGL,,,0.0,Stock Buy,Stock Trade,100.0,196.14,-19614.0,0.0,-19614.0
01/21/2025,01/17/2025,Expired,WDAY,01/17/2025,Call,255.0,Call Expired,Closed,4.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,TOL,01/17/2025,Put,121.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,QCOM,01/17/2025,Put,152.5,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,INTC,01/17/2025,Call,22.0,Call Expired,Closed,45.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,GOOGL,01/17/2025,Put,187.5,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,CVX,01/17/2025,Put,141.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,AMD,01/17/2025,Call,131.0,Call Expired,Closed,15.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,ADSK,01/17/2025,Put,265.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,VUG,01/17/2025,Put,375.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,VGT,01/17/2025,Put,585.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,JPM,01/17/2025,Put,225.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,CEG,01/17/2025,Put,260.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,COST,01/17/2025,Put,885.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,CMI,01/17/2025,Put,320.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,META,01/17/2025,Put,530.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,CAT,01/17/2025,Put,340.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,TSLA,01/17/2025,Put,250.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,TEAM,01/17/2025,Put,220.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,MCD,01/17/2025,Put,270.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,HON,01/17/2025,Put,210.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,DE,01/17/2025,Put,380.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,CVX,01/17/2025,Put,150.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Expired,ADBE,01/17/2025,Put,410.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Assigned,HD,01/17/2025,Call,400.0,Call Assigned,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Assigned,CVX,01/17/2025,Call,155.0,Call Assigned,Closed,5.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Assigned,CAT,01/17/2025,Call,375.0,Call Assigned,Closed,3.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Assigned,QCOM,01/17/2025,Call,162.5,Call Assigned,Closed,10.0,0.0,0.0,0.0,0.0
01/21/2025,01/17/2025,Sell,HD,,,0.0,Stock Sell,Stock Trade,300.0,400.0,119996.61,3.39,119993.22
01/21/2025,01/17/2025,Sell,CVX,,,0.0,Stock Sell,Stock Trade,500.0,155.0,77497.77,2.23,77495.54
01/21/2025,01/17/2025,Sell,CAT,,,0.0,Stock Sell,Stock Trade,300.0,375.0,112496.82,3.18,112493.64
01/21/2025,01/17/2025,Sell,QCOM,,,0.0,Stock Sell,Stock Trade,1000.0,162.5,162495.31,4.69,162490.62
01/17/2025,01/17/2025,Sell to Open,ADSK,01/24/2025,Put,282.5,Put Sell,Closed,1.0,0.67,66.74,0.26,66.48
01/17/2025,01/17/2025,Buy to Close,TOL,01/17/2025,Call,136.0,Call Buy,Closed,8.0,0.1,-82.09,2.09,-84.18
01/17/2025,01/17/2025,Sell to Close,JPM,03/21/2025,Put,210.0,Put Sell,Closed,5.0,0.48,238.68,1.32,237.36
01/17/2025,01/17/2025,Buy to Open,ADP,01/31/2025,Put,300.0,Put Buy,Closed,1.0,6.65,-665.26,0.26,-665.52
01/17/2025,01/17/2025,Buy,ADP,,,0.0,Stock Buy,Stock Trade,100.0,298.1,-29810.0,0.0,-29810.0
01/17/2025,01/17/2025,Buy to Open,VIX,06/18/2025,Call,16.0,Call Buy,Open,10.0,3.8,-3806.81,6.81,-3813.62
01/17/2025,01/17/2025,Sell to Open,NKE,01/24/2025,Put,70.0,Put Sell,Closed,10.0,0.34,337.35,2.65,334.7
01/17/2025,01/17/2025,Sell to Open,MCD,01/24/2025,Put,277.5,Put Sell,Closed,5.0,0.7,348.68,1.32,347.36
01/17/2025,01/17/2025,Buy to Open,XOM,06/20/2025,Put,110.0,Put Buy,Open,3.0,4.8,-1440.78,0.78,-1441.56
01/17/2025,01/17/2025,Buy,XOM,,,0.0,Stock Buy,Stock Trade,200.0,112.6,-22519.74,0.0,-22519.74
01/17/2025,01/17/2025,Buy,XOM,,,0.0,Stock Buy,Stock Trade,100.0,112.5,-11250.0,0.0,-11250.0
01/17/2025,01/17/2025,Sell to Open,AVGO,01/24/2025,Put,225.0,Put Sell,Closed,2.0,1.16,231.46,0.54,230.92
01/17/2025,01/17/2025,Sell to Close,GS,01/24/2025,Put,560.0,Put Sell,Closed,3.0,0.07,20.21,0.79,19.42
01/17/2025,01/17/2025,Buy to Close,GS,01/17/2025,Put,560.0,Put Buy,Closed,3.0,0.02,-6.03,0.03,-6.06
01/16/2025,01/16/2025,Sell to Open,CAT,01/24/2025,Put,365.0,Put Sell,Closed,3.0,0.93,278.2,0.8,277.4
01/16/2025,01/16/2025,Sell to Open,BLK,02/14/2025,Put,890.0,Put Sell,Closed,1.0,1.6,159.74,0.26,159.48
01/16/2025,01/16/2025,Sell to Open,BLK,01/31/2025,Put,940.0,Put Sell,Closed,1.0,1.87,186.73,0.27,186.46
01/16/2025,01/16/2025,Buy to Close,MA,01/17/2025,Put,445.0,Put Buy,Closed,2.0,0.02,-4.02,0.02,-4.04
01/16/2025,01/16/2025,Buy to Close,CAT,01/17/2025,Put,372.5,Put Buy,Closed,3.0,1.15,-345.78,0.78,-346.56
01/16/2025,01/16/2025,Buy to Close,CAT,01/17/2025,Put,370.0,Put Buy,Closed,3.0,0.8,-240.78,0.78,-241.56
01/16/2025,01/16/2025,Sell to Open,CAT,01/17/2025,Put,372.5,Put Sell,Closed,3.0,1.16,347.2,0.8,346.4
01/16/2025,01/16/2025,Journal,SGUXX,,,0.0,Journal,Journal,1.71,0.0,0.0,0.0,0.0
01/16/2025,01/16/2025,Journal,SGUXX,,,0.0,Journal,Journal,-1.71,0.0,0.0,0.0,0.0
01/15/2025,01/15/2025,Reinvest Dividend,SGUXX,,,0.0,Reinvest Dividend,Reinvest Dividend,0.0,0.0,4841.26,0.0,4841.26
01/15/2025,01/15/2025,Reinvest Dividend,SGUXX,,,0.0,Reinvest Dividend,Reinvest Dividend,0.0,0.0,1.71,0.0,1.71
01/15/2025,01/15/2025,Reinvest Shares,SGUXX,,,0.0,Reinvest Shares,Reinvest Shares,4841.26,1.0,-4841.26,0.0,-4841.26
01/15/2025,01/15/2025,Reinvest Shares,SGUXX,,,0.0,Reinvest Shares,Reinvest Shares,1.71,1.0,-1.71,0.0,-1.71
01/15/2025,01/15/2025,Buy to Close,BLK,01/24/2025,Put,965.0,Put Buy,Closed,1.0,1.17,-117.26,0.26,-117.52
01/15/2025,01/15/2025,Buy to Close,MSFT,01/17/2025,Call,437.5,Call Buy,Closed,10.0,0.14,-142.61,2.61,-145.22
01/15/2025,01/15/2025,Sell to Open,MSFT,01/24/2025,Call,437.5,Call Sell,Closed,10.0,1.04,1037.33,2.67,1034.66
01/15/2025,01/15/2025,Sell to Open,CVX,01/24/2025,Put,155.0,Put Sell,Closed,5.0,0.66,328.68,1.32,327.36
01/15/2025,01/15/2025,Sell to Open,GOOGL,01/24/2025,Put,187.5,Put Sell,Closed,10.0,0.91,907.33,2.67,904.66
01/15/2025,01/15/2025,Sell to Open,ADBE,01/24/2025,Put,405.0,Put Sell,Closed,5.0,1.27,633.67,1.33,632.34
01/15/2025,01/15/2025,Sell to Open,BLK,01/24/2025,Put,965.0,Put Sell,Closed,1.0,1.6,159.74,0.26,159.48
01/15/2025,01/15/2025,Sell to Close,BLK,01/17/2025,Put,965.0,Put Sell,Closed,1.0,0.8,79.74,0.26,79.48
01/15/2025,01/15/2025,Sell to Open,CAT,01/17/2025,Put,370.0,Put Sell,Closed,3.0,1.0,299.2,0.8,298.4
01/15/2025,01/15/2025,Sell,BLK,,,0.0,Stock Sell,Stock Trade,100.0,1000.0,99997.2,2.8,99994.4
01/14/2025,01/14/2025,Buy to Open,BLK,01/17/2025,Put,965.0,Put Buy,Closed,1.0,15.7,-1570.26,0.26,-1570.52
01/14/2025,01/14/2025,Buy,BLK,,,0.0,Stock Buy,Stock Trade,100.0,964.7,-96470.0,0.0,-96470.0
01/13/2025,01/13/2025,Sell,SGUXX,,,0.0,Stock Sell,Stock Trade,200000.0,1.0,200000.0,0.0,200000.0
01/13/2025,01/13/2025,Sell to Open,CAT,01/17/2025,Call,375.0,Call Sell,Closed,3.0,0.78,233.2,0.8,232.4
01/13/2025,01/13/2025,Buy to Open,GS,01/24/2025,Put,560.0,Put Buy,Closed,3.0,14.13,-4239.78,0.78,-4240.56
01/13/2025,01/13/2025,Sell to Open,GS,01/17/2025,Put,560.0,Put Sell,Closed,3.0,12.28,3683.11,0.89,3682.22
01/13/2025,01/13/2025,Buy to Open,IBIT,05/16/2025,Put,52.0,Put Buy,Open,3.0,6.63,-1989.78,0.78,-1990.56
01/13/2025,01/13/2025,Sell to Open,HD,01/24/2025,Put,360.0,Put Sell,Closed,3.0,0.52,155.21,0.79,154.42
01/13/2025,01/13/2025,Sell to Open,CVX,01/17/2025,Put,150.0,Put Sell,Closed,3.0,0.18,53.21,0.79,52.42
01/13/2025,01/13/2025,Sell to Open,QCOM,01/17/2025,Call,162.5,Call Sell,Closed,10.0,0.83,827.34,2.66,824.68
01/13/2025,01/13/2025,Sell to Open,NVDA,01/24/2025,Call,144.0,Call Sell,Closed,20.0,0.73,1454.68,5.32,1449.36
01/13/2025,01/13/2025,Sell to Open,CEG,01/17/2025,Put,260.0,Put Sell,Closed,5.0,0.85,423.68,1.32,422.36
01/13/2025,01/13/2025,Buy to Open,CAT,05/16/2025,Put,350.0,Put Buy,Open,3.0,19.14,-5742.78,0.78,-5743.56
01/13/2025,01/13/2025,Sell to Close,CAT,05/16/2025,Put,330.0,Put Sell,Open,3.0,12.0,3599.11,0.89,3598.22
01/13/2025,01/13/2025,Sell to Open,AXP,01/24/2025,Put,260.0,Put Sell,Closed,10.0,0.65,647.34,2.66,644.68
01/13/2025,01/13/2025,Sell,CRM,,,0.0,Stock Sell,Stock Trade,300.0,320.02,96003.28,2.72,96000.56
01/13/2025,01/13/2025,Buy to Close,COST,01/24/2025,Put,850.0,Put Buy,Closed,2.0,0.85,-170.52,0.52,-171.04
01/13/2025,01/10/2025,Buy,CRM,,,0.0,Stock Buy,Stock Trade,300.0,320.0,-96000.0,0.0,-96000.0
01/13/2025,01/10/2025,Buy,NVDA,,,0.0,Stock Buy,Stock Trade,1000.0,145.0,-145000.0,0.0,-145000.0
01/13/2025,01/10/2025,Buy,NVDA,,,0.0,Stock Buy,Stock Trade,1000.0,142.0,-142000.0,0.0,-142000.0
01/13/2025,01/10/2025,Buy,IBIT,,,0.0,Stock Buy,Stock Trade,300.0,55.0,-16500.0,0.0,-16500.0
01/13/2025,01/10/2025,Expired,AXP,01/10/2025,Put,277.5,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,TSLA,01/10/2025,Put,200.0,Put Expired,Closed,4.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,META,01/10/2025,Put,490.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,GS,01/10/2025,Put,505.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,COST,01/10/2025,Put,890.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,TEAM,01/10/2025,Put,230.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,QCOM,01/10/2025,Call,165.0,Call Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,HD,01/10/2025,Put,370.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,GLD,01/10/2025,Put,245.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,CRM,01/10/2025,Put,300.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,CAT,01/10/2025,Call,375.0,Call Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,ADSK,01/10/2025,Put,275.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Expired,AAPL,01/10/2025,Call,250.0,Call Expired,Closed,20.0,0.0,0.0,0.0,0.0
