Date,Action,Symbol,Description,Quantity,Price,Fees & Comm,Amount
2/21/25,Sell to Open,SPXW 02/24/2025 6055.00 C,CALL S & P ...500 INDEX $6055 EXP 02/24/25,1,$6.71 ,$0.82 ,$670.18 
2/21/25,Sell to Open,CEG 02/28/2025 240.00 P,PUT CONSTELLATION ENERGY$240 EXP 02/28/25,2,$1.52 ,$0.54 ,$303.46 
2/21/25,Sell to Close,V 02/21/2025 342.50 P,PUT VISA INC $342.5 EXP 02/21/25,1,$0.02 ,$0.26 ,$1.74 
2/21/25,Buy to Close,V 02/21/2025 347.50 P,PUT VISA INC $347.5 EXP 02/21/25,1,$0.18 ,$0.26 ,($18.26)
2/21/25,Sell to Close,V 02/21/2025 355.00 C,CALL VISA INC $355 EXP 02/21/25,1,$0.02 ,$0.26 ,$1.74 
2/21/25,Buy to Close,V 02/21/2025 350.00 C,CALL VISA INC $350 EXP 02/21/25,1,$0.21 ,$0.26 ,($21.26)
2/21/25,Sell to Open,QCOM 02/28/2025 170.00 C,CALL QUALCOMM INC $170 EXP 02/28/25,2,$2.03 ,$0.54 ,$405.46 
2/21/25,Buy to Open,QCOM 01/16/2026 165.00 P,PUT QUALCOMM INC $165 EXP 01/16/26,2,$16.90 ,$0.52 ,"($3,380.52)"
2/21/25,Buy,QCOM,QUALCOMM INC,200,$168.00 ,,"($33,600.00)"
2/20/25,Buy to Open,V 02/21/2025 342.50 P,PUT VISA INC $342.5 EXP 02/21/25,1,$0.68 ,$0.26 ,($68.26)
2/20/25,Sell to Open,V 02/21/2025 347.50 P,PUT VISA INC $347.5 EXP 02/21/25,1,$1.72 ,$0.26 ,$171.74 
2/20/25,Buy to Open,V 02/21/2025 355.00 C,CALL VISA INC $355 EXP 02/21/25,1,$1.04 ,$0.26 ,($104.26)
2/20/25,Sell to Open,V 02/21/2025 350.00 C,CALL VISA INC $350 EXP 02/21/25,1,$3.00 ,$0.27 ,$299.73 
2/20/25,Sell to Open,GS 02/21/2025 635.00 P,PUT GOLDMAN SACHS GROUP $635 EXP 02/21/25,1,$4.50 ,$0.27 ,$449.73 
2/20/25,Sell to Close,WMT 02/21/2025 98.00 P,PUT WALMART INC $98 EXP 02/21/25,2,$1.10 ,$0.54 ,$219.46 
2/19/25,Sell,WMT,WALMART INC,200,$103.76 ,$0.61 ,"$20,751.39 "
2/19/25,Sell to Open,GLD 02/21/2025 268.00 P,PUT SPDR GOLD TR $268 EXP 02/21/25,10,$0.70 ,$2.66 ,$697.34 
2/19/25,Sell to Close,AMD 02/28/2025 99.00 P,PUT ADVANCED MICRO DEVIC$99 EXP 02/28/25,1,$0.10 ,$0.26 ,$9.74 
2/19/25,Sell to Close,AMD 02/28/2025 125.00 C,CALL ADVANCED MICRO DEVI$125 EXP 02/28/25,1,$0.45 ,$0.26 ,$44.74 
2/19/25,Buy to Close,AMD 02/28/2025 104.00 P,PUT ADVANCED MICRO DEVIC$104 EXP 02/28/25,1,$0.26 ,$0.26 ,($26.26)
2/19/25,Buy to Close,AMD 02/28/2025 120.00 C,CALL ADVANCED MICRO DEVI$120 EXP 02/28/25,1,$1.24 ,$0.26 ,($124.26)
2/19/25,Sell to Open,GS 02/28/2025 620.00 P,PUT GOLDMAN SACHS GROUP $620 EXP 02/28/25,3,$0.69 ,$0.80 ,$206.20 
2/19/25,Sell to Open,XLE 02/21/2025 91.50 P,PUT SPDR ENERGY $91.5 EXP 02/21/25,5,$0.34 ,$1.31 ,$168.69 
2/18/25,Sell to Open,META 02/28/2025 630.00 P,PUT META PLATFORMS INC $630 EXP 02/28/25,2,$0.65 ,$0.53 ,$129.47 
2/18/25,Sell to Open,META 02/21/2025 680.00 P,PUT META PLATFORMS INC $680 EXP 02/21/25,2,$0.67 ,$0.53 ,$133.47 
2/18/25,Sell to Open,CRM 02/21/2025 315.00 P,PUT SALESFORCE INC $315 EXP 02/21/25,2,$0.80 ,$0.53 ,$159.47 
2/18/25,Sell to Open,DE 02/28/2025 455.00 P,PUT DEERE & CO $455 EXP 02/28/25,2,$0.50 ,$0.53 ,$99.47 
2/18/25,Sell to Close,HON 03/07/2025 195.00 P,PUT HONEYWELL INTL INC $195 EXP 03/07/25,1,$0.65 ,$0.26 ,$64.74 
2/18/25,Buy to Close,HON 03/07/2025 200.00 P,PUT HONEYWELL INTL INC $200 EXP 03/07/25,1,$1.65 ,$0.26 ,($165.26)
2/18/25,Sell to Close,HON 03/07/2025 220.00 C,CALL HONEYWELL INTL INC $220 EXP 03/07/25,1,$0.25 ,$0.26 ,$24.74 
2/18/25,Buy to Close,HON 03/07/2025 215.00 C,CALL HONEYWELL INTL INC $215 EXP 03/07/25,1,$0.75 ,$0.26 ,($75.26)
2/18/25,Sell to Open,AMZN 02/21/2025 220.00 P,PUT AMAZON.COM INC $220 EXP 02/21/25,5,$0.85 ,$1.32 ,$423.68 
2/18/25,Sell to Open,SPY 02/21/2025 601.00 P,PUT SPDR S&P ...500 $601 EXP 02/21/25,5,$0.72 ,$1.32 ,$358.68 
2/18/25,Sell to Open,SPY 02/21/2025 605.00 P,PUT SPDR S&P ...500 $605 EXP 02/21/25,5,$1.29 ,$1.33 ,$643.67 
2/18/25,Sell to Open,CRM 02/21/2025 332.50 C,CALL SALESFORCE INC $332.5 EXP 02/21/25,2,$1.88 ,$0.54 ,$375.46 
2/18/25,Sell to Open,QQQ 02/21/2025 534.00 P,PUT INVESCO QQQ TR $534 EXP 02/21/25,5,$1.69 ,$1.33 ,$843.67 
2/18/25,Sell,CMCSA,COMCAST CORP NEW CLASS A,500,$35.39 ,$0.57 ,"$17,694.43 "
02/18/2025 as of 02/14/2025,Expired,CRM 02/14/2025 322.50 P,PUT SALESFORCE INC $322.5 EXP 02/14/25,2,,,
02/18/2025 as of 02/14/2025,Expired,CRM 02/14/2025 332.50 C,CALL SALESFORCE INC $332.5 EXP 02/14/25,2,,,
02/18/2025 as of 02/14/2025,Expired,CMCSA 02/14/2025 36.50 C,CALL COMCAST CORP NEW $36.5 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,AMZN 02/14/2025 217.50 P,PUT AMAZON.COM INC $217.5 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,AMZN 02/14/2025 227.50 P,PUT AMAZON.COM INC $227.5 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,ADSK 02/14/2025 287.50 P,PUT AUTODESK INC $287.5 EXP 02/14/25,2,,,
02/18/2025 as of 02/14/2025,Expired,TSLA 02/14/2025 330.00 P,PUT TESLA INC $330 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,TSLA 02/14/2025 455.00 C,CALL TESLA INC $455 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,SPY 02/14/2025 598.00 P,PUT SPDR S&P ...500 $598 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,SPY 02/14/2025 588.00 P,PUT SPDR S&P ...500 $588 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,QQQ 02/14/2025 505.00 P,PUT INVESCO QQQ TR $505 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,QQQ 02/14/2025 510.00 P,PUT INVESCO QQQ TR $510 EXP 02/14/25,5,,,
02/18/2025 as of 02/14/2025,Expired,DE 02/14/2025 420.00 P,PUT DEERE & CO $420 EXP 02/14/25,1,,,
02/18/2025 as of 02/14/2025,Expired,CRM 02/14/2025 300.00 P,PUT SALESFORCE INC $300 EXP 02/14/25,2,,,
02/18/2025 as of 02/14/2025,Expired,CMCSA 02/14/2025 35.00 P,PUT COMCAST CORP NEW $35 EXP 02/14/25,-5,,,
02/18/2025 as of 02/14/2025,Expired,CEG 02/14/2025 270.00 P,PUT CONSTELLATION ENERGY$270 EXP 02/14/25,2,,,
02/18/2025 as of 02/14/2025,Expired,ADBE 02/14/2025 430.00 P,PUT ADOBE INC $430 EXP 02/14/25,2,,,
02/18/2025 as of 02/14/2025,Expired,ADSK 02/14/2025 295.00 P,PUT AUTODESK INC $295 EXP 02/14/25,1,,,
02/18/2025 as of 02/14/2025,Expired,ADBE 02/14/2025 440.00 P,PUT ADOBE INC $440 EXP 02/14/25,2,,,
2/14/25,Sell to Open,QQQ 02/21/2025 525.00 P,PUT INVESCO QQQ TR $525 EXP 02/21/25,5,$0.87 ,$1.32 ,$433.68 
2/14/25,Sell to Open,QQQ 02/21/2025 530.00 P,PUT INVESCO QQQ TR $530 EXP 02/21/25,3,$1.50 ,$0.80 ,$449.20 
2/14/25,Sell to Open,XLE 02/21/2025 91.50 C,CALL SPDR ENERGY $91.5 EXP 02/21/25,5,$0.49 ,$1.32 ,$243.68 
2/14/25,Buy to Open,OXY 01/16/2026 47.50 P,PUT OCCIDENTAL PETE CORP$47.5 EXP 01/16/26,1,$4.35 ,$0.26 ,($435.26)
2/14/25,Sell to Close,OXY 06/20/2025 47.50 P,PUT OCCIDENTAL PETE CORP$47.5 EXP 06/20/25,3,$2.70 ,$0.81 ,$809.19 
2/14/25,Buy to Close,OXY 02/14/2025 47.00 P,PUT OCCIDENTAL PETE CORP$47 EXP 02/14/25,2,$0.01 ,$0.02 ,($2.02)
2/14/25,Buy,OXY,OCCIDENTAL PETE CORP,200,$48.27 ,,"($9,653.00)"
2/14/25,Buy to Open,OXY 01/16/2026 47.50 P,PUT OCCIDENTAL PETE CORP$47.5 EXP 01/16/26,2,$4.35 ,$0.52 ,($870.52)
2/14/25,Buy to Close,OXY 01/16/2026 47.50 P,PUT OCCIDENTAL PETE CORP$47.5 EXP 01/16/26,2,$4.40 ,$0.52 ,($880.52)
2/14/25,Sell,OXY,OCCIDENTAL PETE CORP,200,$48.30 ,$0.30 ,"$9,659.70 "
2/14/25,Sell to Open,OXY 01/16/2026 47.50 P,PUT OCCIDENTAL PETE CORP$47.5 EXP 01/16/26,2,$4.30 ,$0.55 ,$859.45 
2/14/25,Buy to Close,QQQ 02/14/2025 515.00 P,PUT INVESCO QQQ TR $515 EXP 02/14/25,3,$0.01 ,$0.03 ,($3.03)
2/14/25,Buy to Close,OXY 02/21/2025 52.50 C,CALL OCCIDENTAL PETE COR$52.5 EXP 02/21/25,3,$0.18 ,$0.78 ,($54.78)
2/14/25,Sell to Open,QCOM 02/21/2025 165.00 P,PUT QUALCOMM INC $165 EXP 02/21/25,3,$0.43 ,$0.79 ,$128.21 
2/14/25,Sell to Open,TEAM 02/28/2025 280.00 P,PUT ATLASSIAN CORP $280 EXP 02/28/25,3,$0.77 ,$0.80 ,$230.20 
2/14/25,Sell,META,META PLATFORMS INC CLASS A,500,$735.18 ,$10.30 ,"$367,579.70 "
2/14/25,Buy to Close,META 03/07/2025 675.00 C,CALL META PLATFORMS INC $675 EXP 03/07/25,5,$64.72 ,$1.30 ,"($32,361.30)"
2/14/25,Sell to Close,META 03/07/2025 670.00 P,PUT META PLATFORMS INC $670 EXP 03/07/25,5,$2.47 ,$1.34 ,"$1,233.66 "
2/14/25,Sell to Open,META 02/28/2025 665.00 P,PUT META PLATFORMS INC $665 EXP 02/28/25,3,$1.04 ,$0.80 ,$311.20 
2/14/25,Sell to Open,AMZN 02/21/2025 220.00 P,PUT AMAZON.COM INC $220 EXP 02/21/25,5,$0.60 ,$1.32 ,$298.68 
2/14/25,Sell to Open,CRM 02/21/2025 310.00 P,PUT SALESFORCE INC $310 EXP 02/21/25,2,$0.66 ,$0.53 ,$131.47 
2/14/25,Sell to Open,ADBE 02/21/2025 450.00 P,PUT ADOBE INC $450 EXP 02/21/25,2,$2.05 ,$0.54 ,$409.46 
2/14/25,Sell to Open,ADBE 02/21/2025 437.50 P,PUT ADOBE INC $437.5 EXP 02/21/25,2,$0.55 ,$0.53 ,$109.47 
2/13/25,Buy to Close,CRM 02/21/2025 335.00 C,CALL SALESFORCE INC $335 EXP 02/21/25,2,$2.70 ,$0.52 ,($540.52)
2/13/25,Sell to Open,CRM 02/21/2025 335.00 C,CALL SALESFORCE INC $335 EXP 02/21/25,2,$2.70 ,$0.55 ,$539.45 
2/13/25,Sell to Open,DE 02/21/2025 425.00 P,PUT DEERE & CO $425 EXP 02/21/25,5,$0.23 ,$1.31 ,$113.69 
2/12/25,Sell to Open,DE 02/14/2025 420.00 P,PUT DEERE & CO $420 EXP 02/14/25,1,$0.47 ,$0.26 ,$46.74 
2/12/25,Sell,PANW,PALO ALTO NETWORKS INC,100,$194.08 ,$0.56 ,"$19,407.44 "
2/12/25,Sell to Close,PANW 02/14/2025 185.00 P,PUT PALO ALTO NETWORKS I$185 EXP 02/14/25,1,$4.01 ,$0.27 ,$400.73 
2/12/25,Buy to Close,PANW 02/14/2025 210.00 C,CALL PALO ALTO NETWORKS $210 EXP 02/14/25,1,$2.39 ,$0.26 ,($239.26)
02/12/2025 as of 02/11/2025,Expired,SPXW 02/11/2025 6095.00 C,CALL S & P ...500 INDEX $6095 EXP 02/11/25,1,,,
02/12/2025 as of 02/11/2025,Expired,SPXW 02/11/2025 6030.00 P,PUT S & P ...500 INDEX $6030 EXP 02/11/25,1,,,
02/12/2025 as of 02/11/2025,Expired,SPXW 02/11/2025 6025.00 P,PUT S & P ...500 INDEX $6025 EXP 02/11/25,-1,,,
02/12/2025 as of 02/11/2025,Expired,SPXW 02/11/2025 6100.00 C,CALL S & P ...500 INDEX $6100 EXP 02/11/25,-1,,,
2/11/25,Sell to Open,TEAM 02/21/2025 290.00 P,PUT ATLASSIAN CORP $290 EXP 02/21/25,1,$0.65 ,$0.26 ,$64.74 
2/11/25,Buy to Open,HON 03/07/2025 195.00 P,PUT HONEYWELL INTL INC $195 EXP 03/07/25,1,$0.70 ,$0.26 ,($70.26)
2/11/25,Sell to Open,HON 03/07/2025 200.00 P,PUT HONEYWELL INTL INC $200 EXP 03/07/25,1,$1.37 ,$0.26 ,$136.74 
2/11/25,Buy to Open,HON 03/07/2025 220.00 C,CALL HONEYWELL INTL INC $220 EXP 03/07/25,1,$0.82 ,$0.26 ,($82.26)
2/11/25,Sell to Open,HON 03/07/2025 215.00 C,CALL HONEYWELL INTL INC $215 EXP 03/07/25,1,$1.70 ,$0.26 ,$169.74 
2/11/25,Buy,ADBE,ADOBE INC,100,$458.37 ,,"($45,837.00)"
2/11/25,Sell to Open,ADBE 03/14/2025 480.00 C,CALL ADOBE INC $480 EXP 03/14/25,1,$14.57 ,$0.30 ,"$1,456.70 "
2/11/25,Buy to Open,ADBE 03/14/2025 460.00 P,PUT ADOBE INC $460 EXP 03/14/25,1,$22.70 ,$0.26 ,"($2,270.26)"
2/11/25,Buy to Open,AMD 02/28/2025 125.00 C,CALL ADVANCED MICRO DEVI$125 EXP 02/28/25,1,$0.49 ,$0.26 ,($49.26)
2/11/25,Sell to Open,AMD 02/28/2025 120.00 C,CALL ADVANCED MICRO DEVI$120 EXP 02/28/25,1,$1.06 ,$0.26 ,$105.74 
2/11/25,Sell to Open,AMD 02/28/2025 104.00 P,PUT ADVANCED MICRO DEVIC$104 EXP 02/28/25,1,$1.11 ,$0.26 ,$110.74 
2/11/25,Buy to Open,AMD 02/28/2025 99.00 P,PUT ADVANCED MICRO DEVIC$99 EXP 02/28/25,1,$0.43 ,$0.26 ,($43.26)
2/11/25,Sell to Open,ADBE 02/14/2025 440.00 P,PUT ADOBE INC $440 EXP 02/14/25,2,$0.75 ,$0.53 ,$149.47 
2/10/25,Buy to Open,SPXW 02/11/2025 6025.00 P,PUT S & P ...500 INDEX $6025 EXP 02/11/25,1,$5.09 ,$0.82 ,($509.82)
2/10/25,Sell to Open,SPXW 02/11/2025 6030.00 P,PUT S & P ...500 INDEX $6030 EXP 02/11/25,1,$5.87 ,$0.82 ,$586.18 
2/10/25,Buy to Open,SPXW 02/11/2025 6100.00 C,CALL S & P ...500 INDEX $6100 EXP 02/11/25,1,$3.05 ,$0.82 ,($305.82)
2/10/25,Sell to Open,SPXW 02/11/2025 6095.00 C,CALL S & P ...500 INDEX $6095 EXP 02/11/25,1,$4.12 ,$0.82 ,$411.18 
2/10/25,Buy to Open,CRM 09/19/2025 320.00 P,PUT SALESFORCE INC $320 EXP 09/19/25,2,$27.00 ,$0.52 ,"($5,400.52)"
2/10/25,Sell to Open,CRM 02/14/2025 332.50 C,CALL SALESFORCE INC $332.5 EXP 02/14/25,2,$3.10 ,$0.55 ,$619.45 
2/10/25,Sell to Open,OXY 02/21/2025 52.50 C,CALL OCCIDENTAL PETE COR$52.5 EXP 02/21/25,3,$0.20 ,$0.79 ,$59.21 
2/10/25,Sell to Open,GS 02/21/2025 590.00 P,PUT GOLDMAN SACHS GROUP $590 EXP 02/21/25,2,$0.48 ,$0.53 ,$95.47 
2/10/25,Sell to Open,ADSK 02/14/2025 295.00 P,PUT AUTODESK INC $295 EXP 02/14/25,1,$0.95 ,$0.26 ,$94.74 
2/10/25,Sell to Open,ADBE 02/14/2025 430.00 P,PUT ADOBE INC $430 EXP 02/14/25,2,$0.55 ,$0.53 ,$109.47 
2/10/25,Sell to Open,SPY 02/14/2025 588.00 P,PUT SPDR S&P ...500 $588 EXP 02/14/25,5,$0.44 ,$1.32 ,$218.68 
2/10/25,Sell to Open,SPY 02/14/2025 598.00 P,PUT SPDR S&P ...500 $598 EXP 02/14/25,5,$1.69 ,$1.33 ,$843.67 
02/10/2025 as of 02/07/2025,Sell,GOOGL,ALPHABET INC CLASS A,100,$205.00 ,$0.59 ,"$20,499.41 "
02/10/2025 as of 02/07/2025,Buy,CRM,SALESFORCE INC,200,$330.00 ,,"($66,000.00)"
02/10/2025 as of 02/07/2025,Expired,CEG 02/07/2025 237.50 P,PUT CONSTELLATION ENERGY$237.5 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,AMZN 02/07/2025 212.50 P,PUT AMAZON.COM INC $212.5 EXP 02/07/25,10,,,
02/10/2025 as of 02/07/2025,Expired,XLE 02/07/2025 91.00 C,CALL SPDR ENERGY $91 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,VXX 02/07/2025 42.00 P,PUT IPATH ETN LKD TO S&P$42 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,TSLA 02/07/2025 460.00 C,CALL TESLA INC $460 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,TEAM 02/07/2025 290.00 P,PUT ATLASSIAN CORP $290 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,SPY 02/07/2025 598.00 P,PUT SPDR S&P ...500 $598 EXP 02/07/25,10,,,
02/10/2025 as of 02/07/2025,Expired,SLV 02/07/2025 29.00 P,PUT ISHR SILVER TR $29 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,META 02/07/2025 630.00 P,PUT META PLATFORMS INC $630 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,ISRG 02/07/2025 535.00 P,PUT INTUITIVE SURGICAL I$535 EXP 02/07/25,3,,,
02/10/2025 as of 02/07/2025,Expired,HON 02/07/2025 200.00 P,PUT HONEYWELL INTL INC $200 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,GS 02/07/2025 590.00 P,PUT GOLDMAN SACHS GROUP $590 EXP 02/07/25,3,,,
02/10/2025 as of 02/07/2025,Expired,DE 02/07/2025 430.00 P,PUT DEERE & CO $430 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,CEG 02/07/2025 260.00 P,PUT CONSTELLATION ENERGY$260 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,ADBE 02/07/2025 405.00 P,PUT ADOBE INC $405 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,ADBE 02/07/2025 420.00 P,PUT ADOBE INC $420 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,ADBE 02/07/2025 430.00 P,PUT ADOBE INC $430 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Exchange or Exercise,GOOGL 02/07/2025 205.00 P,PUT ALPHABET INC $205 EXP 02/07/25,-1,,,
02/10/2025 as of 02/07/2025,Assigned,CRM 02/07/2025 330.00 P,PUT SALESFORCE INC $330 EXP 02/07/25,2,,,
2/7/25,Buy to Close,CRM 02/07/2025 325.00 P,PUT SALESFORCE INC $325 EXP 02/07/25,2,$0.28 ,$0.52 ,($56.52)
2/7/25,Sell to Open,ADSK 02/14/2025 287.50 P,PUT AUTODESK INC $287.5 EXP 02/14/25,2,$0.72 ,$0.53 ,$143.47 
2/7/25,Sell to Open,QQQ 02/14/2025 505.00 P,PUT INVESCO QQQ TR $505 EXP 02/14/25,5,$0.90 ,$1.32 ,$448.68 
2/7/25,Sell to Open,AMZN 02/14/2025 217.50 P,PUT AMAZON.COM INC $217.5 EXP 02/14/25,5,$0.45 ,$1.32 ,$223.68 
2/7/25,Sell to Open,AMZN 02/14/2025 227.50 P,PUT AMAZON.COM INC $227.5 EXP 02/14/25,5,$2.45 ,$1.34 ,"$1,223.66 "
2/7/25,Sell to Open,QQQ 02/14/2025 515.00 P,PUT INVESCO QQQ TR $515 EXP 02/14/25,3,$1.80 ,$0.81 ,$539.19 
2/7/25,Sell to Open,QQQ 02/14/2025 510.00 P,PUT INVESCO QQQ TR $510 EXP 02/14/25,5,$1.10 ,$1.33 ,$548.67 
2/7/25,Buy to Close,QQQ 02/07/2025 510.00 P,PUT INVESCO QQQ TR $510 EXP 02/07/25,10,$0.03 ,$0.11 ,($30.11)
2/7/25,Buy to Close,QQQ 02/07/2025 503.00 P,PUT INVESCO QQQ TR $503 EXP 02/07/25,3,$0.02 ,$0.03 ,($6.03)
2/7/25,Buy to Close,QQQ 02/07/2025 500.00 P,PUT INVESCO QQQ TR $500 EXP 02/07/25,3,$0.02 ,$0.03 ,($6.03)
2/7/25,Sell to Close,AMZN 02/07/2025 242.50 P,PUT AMAZON.COM INC $242.5 EXP 02/07/25,1,$8.75 ,$0.28 ,$874.72 
2/7/25,Sell to Open,TSLA 02/14/2025 455.00 C,CALL TESLA INC $455 EXP 02/14/25,5,$0.30 ,$1.31 ,$148.69 
2/6/25,Sell,AMZN,AMAZON.COM INC,100,$225.02 ,$0.65 ,"$22,501.57 "
2/6/25,Buy,BLK,BLACKROCK INC NEW,200,"$1,006.25 ",,"($201,250.00)"
2/6/25,Buy to Open,BLK 02/21/2025 985.00 P,PUT BLACKROCK INC NEW $985 EXP 02/21/25,2,$7.27 ,$0.52 ,"($1,454.52)"
2/6/25,Sell to Open,BLK 02/21/2025 990.00 C,CALL BLACKROCK INC NEW $990 EXP 02/21/25,2,$27.24 ,$0.68 ,"$5,447.32 "
2/6/25,Buy,ADSK,AUTODESK INC,100,$307.65 ,,"($30,765.00)"
2/6/25,Sell to Open,ADSK 02/28/2025 335.00 C,CALL AUTODESK INC $335 EXP 02/28/25,1,$3.40 ,$0.27 ,$339.73 
2/6/25,Buy to Open,ADSK 02/28/2025 310.00 P,PUT AUTODESK INC $310 EXP 02/28/25,1,$12.85 ,$0.26 ,"($1,285.26)"
2/6/25,Sell to Open,CRM 02/14/2025 300.00 P,PUT SALESFORCE INC $300 EXP 02/14/25,2,$0.25 ,$0.53 ,$49.47 
2/6/25,Sell to Open,CEG 02/14/2025 270.00 P,PUT CONSTELLATION ENERGY$270 EXP 02/14/25,2,$0.60 ,$0.53 ,$119.47 
2/6/25,Buy,ADBE,ADOBE INC,500,$438.72 ,,"($219,360.00)"
2/6/25,Buy to Open,ADBE 03/14/2025 415.00 P,PUT ADOBE INC $415 EXP 03/14/25,5,$10.94 ,$1.30 ,"($5,471.30)"
2/6/25,Sell to Open,ADBE 03/14/2025 420.00 C,CALL ADOBE INC $420 EXP 03/14/25,5,$33.16 ,$1.77 ,"$16,578.23 "
2/5/25,Buy,AVGO,BROADCOM INC,300,$235.13 ,,"($70,539.00)"
2/5/25,Buy to Open,AVGO 03/07/2025 225.00 P,PUT BROADCOM INC $225 EXP 03/07/25,3,$9.65 ,$0.78 ,"($2,896.78)"
2/5/25,Sell to Open,AVGO 03/07/2025 230.00 C,CALL BROADCOM INC $230 EXP 03/07/25,3,$17.88 ,$0.94 ,"$5,364.06 "
2/5/25,Buy,PANW,PALO ALTO NETWORKS INC,100,$184.61 ,,"($18,461.00)"
2/5/25,Buy to Open,PANW 02/14/2025 185.00 P,PUT PALO ALTO NETWORKS I$185 EXP 02/14/25,1,$8.14 ,$0.26 ,($814.26)
2/5/25,Sell to Open,PANW 02/14/2025 210.00 C,CALL PALO ALTO NETWORKS $210 EXP 02/14/25,1,$1.18 ,$0.26 ,$117.74 
2/5/25,Buy to Close,JCI 02/21/2025 82.50 P,PUT JOHNSON CONTROLS INT$82.5 EXP 02/21/25,5,$0.65 ,$1.30 ,($326.30)
2/5/25,Sell to Open,JCI 02/21/2025 82.50 P,PUT JOHNSON CONTROLS INT$82.5 EXP 02/21/25,5,$0.62 ,$1.32 ,$308.68 
2/4/25,Sell to Open,ADBE 02/07/2025 430.00 P,PUT ADOBE INC $430 EXP 02/07/25,1,$1.45 ,$0.26 ,$144.74 
2/4/25,Sell to Open,SLV 02/07/2025 29.00 P,PUT ISHR SILVER TR $29 EXP 02/07/25,5,$0.25 ,$1.31 ,$123.69 
2/4/25,Sell to Open,QQQ 02/07/2025 503.00 P,PUT INVESCO QQQ TR $503 EXP 02/07/25,3,$0.45 ,$0.79 ,$134.21 
2/4/25,Sell to Open,VXX 02/07/2025 42.00 P,PUT IPATH ETN LKD TO S&P$42 EXP 02/07/25,5,$0.23 ,$1.31 ,$113.69 
2/4/25,Sell to Open,XLE 02/07/2025 91.00 C,CALL SPDR ENERGY $91 EXP 02/07/25,5,$0.30 ,$1.31 ,$148.69 
2/4/25,Sell to Open,CRM 02/14/2025 322.50 P,PUT SALESFORCE INC $322.5 EXP 02/14/25,2,$1.20 ,$0.54 ,$239.46 
2/3/25,Buy,CMCSA,COMCAST CORP NEW CLASS A,500,$33.40 ,,"($16,699.00)"
2/3/25,Buy to Open,CMCSA 02/14/2025 35.00 P,PUT COMCAST CORP NEW $35 EXP 02/14/25,5,$1.68 ,$1.30 ,($841.30)
2/3/25,Sell to Open,CMCSA 02/14/2025 36.50 C,CALL COMCAST CORP NEW $36.5 EXP 02/14/25,5,$0.03 ,$1.31 ,$13.69 
2/3/25,Buy,META,META PLATFORMS INC CLASS A,500,$701.10 ,,"($350,550.00)"
2/3/25,Sell to Open,META 03/07/2025 675.00 C,CALL META PLATFORMS INC $675 EXP 03/07/25,5,$42.92 ,$1.91 ,"$21,458.09 "
2/3/25,Buy to Open,META 03/07/2025 670.00 P,PUT META PLATFORMS INC $670 EXP 03/07/25,5,$12.63 ,$1.30 ,"($6,316.30)"
2/3/25,Sell to Open,AMZN 02/07/2025 212.50 P,PUT AMAZON.COM INC $212.5 EXP 02/07/25,10,$0.86 ,$2.66 ,$857.34 
2/3/25,Buy,GOOGL,ALPHABET INC CLASS A,100,$203.00 ,,"($20,300.00)"
2/3/25,Buy to Open,GOOGL 02/07/2025 205.00 P,PUT ALPHABET INC $205 EXP 02/07/25,1,$7.50 ,$0.26 ,($750.26)
2/3/25,Sell to Open,QQQ 02/07/2025 500.00 P,PUT INVESCO QQQ TR $500 EXP 02/07/25,3,$1.01 ,$0.80 ,$302.20 
2/3/25,Sell to Open,QQQ 02/07/2025 510.00 P,PUT INVESCO QQQ TR $510 EXP 02/07/25,10,$2.71 ,$2.72 ,"$2,707.28 "
2/3/25,Sell to Open,META 02/07/2025 630.00 P,PUT META PLATFORMS INC $630 EXP 02/07/25,5,$0.74 ,$1.32 ,$368.68 
2/3/25,Sell to Open,GS 02/07/2025 590.00 P,PUT GOLDMAN SACHS GROUP $590 EXP 02/07/25,3,$0.78 ,$0.80 ,$233.20 
